sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
EBD004,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Antique Metallic Jacket ,Handcrafted in antique gold plating body jewelry has   metallic tassel with chain tassel.                                                                                                       ,<ul><li>Plating- Electroplated Antique gold                                                     </li><li></li></ul>,3212,1,taxable,"Catalog, Search",19950,19950,,,antique-metallic-jacket,,,,/i/m/img_1240.jpg,,/i/m/img_1240.jpg,,/i/m/img_1240.jpg,,/i/m/img_1240.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_1240.jpg,/i/m/img_1240.jpg,/i/m/img_1241e-min.jpg,/i/m/img_1272e-min.jpg",",,,,,",,,,,,,,,,,
EBD005,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Vintage Armor Shoulder Body Jewelry,"Handcrafted in gunmetal plating  features metallic leaves , triangular sequins , spikes , greystone with tassel .                                                                                                                  ",<ul><li>Plating- Electroplated gunmetal                                                         </li><li>Stone-Faceted Foiled Stone</li></ul>,483,1,taxable,"Catalog, Search",14500,14500,,,vintage-armor-shoulder-body-jewelry,,,,/i/m/img_9262.jpg,,/i/m/img_9262.jpg,,/i/m/img_9262.jpg,,/i/m/img_9262.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_9262.jpg,/i/m/img_9262.jpg,/i/m/img_9263e-min_1.jpg,/i/m/img_9265e-min_1.jpg,/u/n/untitled_session13495e1-min.jpg",",,,,,,,","/i/m/img_9262.jpg,/i/m/img_9262.jpg",,,,,,,,,,
EBD006,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Vintage Armor Criss Cross Body Jewelry ,"Handcrafted in gunmetal plating  features metallic leaves , triangular sequins , spikes , greystone with  criss cross front and back chain loop .                                                                                                                  ",<ul><li>Plating- Electroplated gunmetal                                                         </li><li>Stone-Faceted Foiled Stone</li></ul>,1800,1,taxable,"Catalog, Search",20099,20099,,,vintage-armor-criss-cross-body-jewelry,,,,/i/m/img_1103.jpg,,/i/m/img_1103.jpg,,/i/m/img_1103.jpg,,/i/m/img_1103.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_1103.jpg,/i/m/img_1103.jpg,/i/m/img_1104e-min.jpg,/i/m/img_1126e-min.jpg,/i/m/img_1129e-min.jpg,/i/m/img_1133e-min.jpg",",,,,,,,,,","/i/m/img_1103.jpg,/i/m/img_1103.jpg",,,,,,,,,,
EBD007,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Exquisite Vintage Crystal Pearl Body Jewelry,"Gunmetal statement piece with eye catching embellishment with crystal, grey stone and fresh water pearl.                                                                                                              ",<ul><li>Plating- Electroplated Gunmetal                                           </li><li>Stone-Faceted Foiled Stone</li></ul>,560,1,taxable,"Catalog, Search",9850,9850,,,exquisite-vintage-crystal-pearl-body-jewelry,,,,/i/m/img_1401.jpg,,/i/m/img_1401.jpg,,/i/m/img_1401.jpg,,/i/m/img_1401.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_1401.jpg,/i/m/img_1401.jpg,/i/m/img_1402e-min.jpg,/i/m/img_1416e-min.jpg,/i/m/img_1432e-min.jpg,/i/m/img_1436e-min.jpg",",,,,,,,,,","/i/m/img_1401.jpg,/i/m/img_1401.jpg",,,,,,,,,,
EBD008,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Royal Ehtereal Gunmetal Body Jewelry,"Handcrafted in gunmetal plating  features metallic flower , greystone shoulder with criss cross front back chain loop.                                                                                                                   ",<ul><li>Plating- Electroplated gunmetal                                                         </li><li>Stone-Faceted Foiled Stone</li></ul>,1390,1,taxable,"Catalog, Search",11500,11500,,,royal-ehtereal-gunmetal-body-jewelry,,,,/i/m/img_1139.jpg,,/i/m/img_1139.jpg,,/i/m/img_1139.jpg,,/i/m/img_1139.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_1139.jpg,/i/m/img_1139.jpg,/i/m/img_1140e-min.jpg,/i/m/img_1146e-min.jpg,/i/m/img_1166e-min.jpg,/i/m/img_1150e-min.jpg",",,,,,,,,,","/i/m/img_1139.jpg,/i/m/img_1139.jpg",,,,,,,,,,
EBD009,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Love For Rose Gold Shoulder Body Jewelry,"Handcrafted in rose gold plating, inspired from artistic forms of nature, features chain loop,  floral pattern with crystal and pink  stone.                                                          ",<ul><li>Plating- Electroplated Rose gold                                                         </li><li>Stone-Faceted Foiled Stone</li></ul>,452,1,taxable,"Catalog, Search",7500,7500,,,love-for-rose-gold-shoulder-body-jewelry,,,,/i/m/img_0109.jpg,,/i/m/img_0109.jpg,,/i/m/img_0109.jpg,,/i/m/img_0109.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_0109.jpg,/i/m/img_0109.jpg,/i/m/img_0110e-min.jpg,/i/m/img_0118e-min.jpg,/i/m/img_0136e-min.jpg,/i/m/img_0148e-min.jpg",",,,,,,,,,","/i/m/img_0109.jpg,/i/m/img_0109.jpg",,,,,,,,,,
EBD010,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Star Paraiso Shoulder Body Jewelry,"Hand embroided in silver plating , has petal shape features crystal and fresh water pearl.                                                          ",<ul><li>Plating- Electroplated silver                                                        </li><li>Stone-Faceted Foiled Stone</li></ul>,546,1,taxable,"Catalog, Search",7599,7599,,,star-paraiso-shoulder-body-jewelry,,,,/i/m/img_1289.jpg,,/i/m/img_1289.jpg,,/i/m/img_1289.jpg,,/i/m/img_1289.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_1289.jpg,/i/m/img_1289.jpg,/i/m/img_1290e-min.jpg,/i/m/img_1302e-min.jpg,/i/m/img_1318e-min.jpg",",,,,,,,","/i/m/img_1289.jpg,/i/m/img_1289.jpg",,,,,,,,,,
EBD011,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Tetrad Crystal Foot Harness,"Tetrad Crystal Foot Harness hand embroided in silver plating ,  features crystal, grey stones and tassel chain.                                                                                                           ",<ul><li>Plating- Electroplated silver                                                        </li><li>Stone-Faceted Foiled Stone</li></ul>,320,1,taxable,"Catalog, Search",13550,13550,,,tetrad-crystal-foot-harness,,,,/3/7/370x370_1.jpg,,/3/7/370x370_1.jpg,,/3/7/370x370_1.jpg,,/3/7/370x370_1.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_1533e-min.jpg,/i/m/img_1533e-min.jpg,/u/n/untitled_session14298e-min.jpg,/3/7/370x370_1.jpg",",,,,,",/3/7/370x370_1.jpg,,,,,,,,,,
EBD012,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Fleur-De-Lis Shoulder Jacket,"Fleur-De-Lis Shoulder Jacket is a statement piece with eye catching embellishment with crystal, grey stone and meta petal.                                                                                                              ",<ul><li>Plating- Electroplated Gunmetal                                           </li><li>Stone-Faceted Foiled Stone</li></ul>,840,1,taxable,"Catalog, Search",15999,15999,,,fleur-de-lis-shoulder-jacket,,,,/i/m/img_0933.jpg,,/i/m/img_0933.jpg,,/i/m/img_0933.jpg,,/i/m/img_0933.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_0933.jpg,/i/m/img_0933.jpg,/i/m/img_0934e-min.jpg,/i/m/img_0941e-min.jpg,/i/m/img_0946e-min.jpg,/i/m/img_0953e-min.jpg",",,,,,,,,,","/i/m/img_0933.jpg,/i/m/img_0933.jpg",,,,,,,,,,
EBD013,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base, The Roseate Body Jewelry ,"Handcrafted in rose gold plating, inspired from artistic forms of nature, features chain loop,  floral pattern with crystal and pink  stone.                                                          ",<ul><li>Plating- Electroplated Rose gold                                                         </li><li>Stone-Faceted Foiled Stone</li></ul>,192,1,taxable,"Catalog, Search",7200,7200,,,the-roseate-body-jewelry,,,,/3/7/370x370.jpg,,/3/7/370x370.jpg,,/3/7/370x370.jpg,,/3/7/370x370.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/3/7/370x370.jpg,/3/7/370x370.jpg,/_/m/_m4a0287e-min_1.jpg,/_/m/_m4a0289e-min.jpg",",,,,,","/3/7/370x370.jpg,/3/7/370x370.jpg",,,,,,,,,,
EBD014,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Crystal Criss Cross Body Jewelry,"Handcrafted in silver plating, has two embroided patch features chain , fresh water pearl , grey crystal stone with tassel .                                                                                                                  ",<ul><li>Plating- Electroplated silver gold                                                       </li><li>Stone-Faceted Foiled Stone</li></ul>,410,1,taxable,"Catalog, Search",8199,8199,,,crystal-criss-cross-body-jewelry,,,,/i/m/img_1513.jpg,,/i/m/img_1513.jpg,,/i/m/img_1513.jpg,,/i/m/img_1513.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_1513.jpg,/i/m/img_1513.jpg,/i/m/img_1514e-min.jpg,/i/m/img_1538e-min.jpg,/u/n/untitled_session14251e1-min.jpg",",,,,,,,","/i/m/img_1513.jpg,/i/m/img_1513.jpg",,,,,,,,,,
EBD015,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Elegante Pearl Shoulder Body Jewelry,"Handcrafted in antique goldplating, has two layers  features  metallic leaves ,freash water pearl , spikes , grey crystal stone with tassel .                                                                                                                  ",<ul><li>Plating- Electroplated antique gold                                                       </li><li>Stone-Faceted Foiled Stone</li></ul>,1380,1,taxable,"Catalog, Search",18299,18299,,,elegante-pearl-shoulder-body-jewelry,,,,/i/m/img_9150.jpg,,/i/m/img_9150.jpg,,/i/m/img_9150.jpg,,/i/m/img_9150.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_9150.jpg,/i/m/img_9150.jpg,/i/m/img_9151e-min.jpg,/i/m/img_9155e-min_1.jpg,/i/m/img_9172e-min_1.jpg,/i/m/img_9178e-min_1.jpg,/i/m/img_9179e-min_1.jpg",",,,,,,,,,,,","/i/m/img_9150.jpg,/i/m/img_9150.jpg",,,,,,,,,,
EBD016,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Black Paradise Body Jewelry,"Handcrafted in gunmetal plating  features floral forms with heavy waist part , with black  and crystal stone.                                                                                                                  ",<ul><li>Plating- Electroplated gunmetal                                                         </li><li>Stone-Faceted Foiled Stone</li></ul>,1500,1,taxable,"Catalog, Search",20000,20000,,,black-paradise-body-jewelry,,,,/i/m/img_1357.jpg,,/i/m/img_1357.jpg,,/i/m/img_1357.jpg,,/i/m/img_1357.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_1357.jpg,/i/m/img_1357.jpg,/i/m/img_1358e-min.jpg,/i/m/img_1361e-min.jpg,/i/m/img_1363e-min.jpg,/i/m/img_1387e-min.jpg,/i/m/img_1390e-min.jpg",",,,,,,,,,,,","/i/m/img_1357.jpg,/i/m/img_1357.jpg",,,,,,,,,,
EBD018,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Multi Layer Backdrop Body Jewelry,"Handcrafted in gunmetal plating  features floral forms with heavy back part , with black  and crystal stone.                                                                                                                  ",<ul><li>Plating- Electroplated gunmetal                                                         </li><li>Stone-Faceted Foiled Stone</li></ul>,580,1,taxable,"Catalog, Search",8500,8500,,,multi-layer-backdrop-body-jewelry,,,,/i/m/img_1327.jpg,,/i/m/img_1327.jpg,,/i/m/img_1327.jpg,,/i/m/img_1327.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_1327.jpg,/i/m/img_1327.jpg,/i/m/img_1328e-mi8n.jpg,/i/m/img_1329e-min.jpg",",,,,,","/i/m/img_1327.jpg,/i/m/img_1327.jpg",,,,,,,,,,
EBD019,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Pearl In Vain Body Jewelry,"A beautifully handcrafted necklace features fresh water pearl and rose gold chains in layers, starting from neck to mid riff.                                                                         ",<ul><li>Plating- Electroplated Rose gold.                                                             </li><li>Stone-Faceted Foiled Stone</li></ul>,950,1,taxable,"Catalog, Search",8449,8449,,,pearl-in-vain-body-jewelry,,,,/i/m/img_1465.jpg,,/i/m/img_1465.jpg,,/i/m/img_1465.jpg,,/i/m/img_1465.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_1465.jpg,/i/m/img_1465.jpg,/i/m/img_1466e-min.jpg,/i/m/img_1477e-min.jpg,/i/m/img_1478e-min.jpg",",,,,,,,","/i/m/img_1465.jpg,/i/m/img_1465.jpg",,,,,,,,,,
EBD020,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Swing Like ChainBody Jewelry,Silver plated featurs grey and crystal stone with metal ball chain arranged just like swing.                                         ,<ul><li>Plating- Electroplated Silver</li><li>Stone-Faceted Foiled Stone</li></ul>,280,1,taxable,"Catalog, Search",7799,7799,,,swing-like-chainbody-jewelry,,,,/i/m/img_1438.jpg,,/i/m/img_1438.jpg,,/i/m/img_1438.jpg,,/i/m/img_1438.jpg,,"7/24/19, 4:41 PM","8/30/19, 12:14 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_1438.jpg,/i/m/img_1439e-min.jpg,/i/m/img_1444e-min.jpg",",,",/i/m/img_1438.jpg,,,,,,,,,,
EBD021,,Default,simple,"Body jewelry,Default Category/Shop,Default Category/Shop/Body jewelry,Body jewelry",base,Waterfall Body Jewelry,"Handcrafted in rose gold plating, inspired from  nature, features chain loop,  falling chain with crystal and pink  stone.                                                          ",<ul><li>Plating- Electroplated Rose gold                                                         </li><li>Stone-Faceted Foiled Stone</li></ul>,390,1,taxable,"Catalog, Search",2500,2500,,,waterfall-body-jewelry,,,,/i/m/img_0035.jpg,,/i/m/img_0035.jpg,,/i/m/img_0035.jpg,,/i/m/img_0035.jpg,,"7/24/19, 4:41 PM","8/30/19, 12:18 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_0035.jpg,/i/m/img_0035e-min.jpg,/i/m/img_0042e-min.jpg,/i/m/img_0047e-min.jpg,/i/m/img_0051e-min.jpg,/i/m/img_0053e-min.jpg,/i/m/img_0055e-min.jpg",",,,,,,",/i/m/img_0035.jpg,,,,,,,,,,
EG001,,Default,simple,"Garment,Default Category/Shop,Default Category/Shop/Garment,Garment",base,Dreamy Pink  Bow Crop top,Pink bow with heavy sequence stone and pipe embalishment,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",17599,17599,,,dreamy-pink-bow-crop-top,,,,/u/n/untitled-1_3_5.jpg,,/u/n/untitled-1_3_5.jpg,,/u/n/untitled-1_3_5.jpg,,/u/n/untitled-1_3_5.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a9264e-min_1.jpg,/_/m/_m4a9264e-min_1.jpg,/_/m/_m4a9269e-min_1.jpg,/_/m/_m4a9270e-min-min.jpg,/_/m/_m4a9271ee-min-min.jpg,/_/m/_m4a9275ee-min-min.jpg,/_/m/_m4a9277ee-min-min.jpg,/_/m/_m4a9280ee-min-min.jpg,/m/4/m4a9289ee-min.jpg,/u/n/untitled-1_3_5.jpg",",,,,,,,,,,,,,,,,,",/u/n/untitled-1_3_5.jpg,,,,,,,,,,
EG002,,Default,simple,"Garment,Default Category,Default Category/Shop,Default Category/Shop/Garment,Garment",base,Teal Embalish Crop Top,Teal green abstract embalishment ,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",12799,12799,,,teal-embalish-crop-top,,,,/u/n/untitled-1_3_6.jpg,,/u/n/untitled-1_3_6.jpg,,/u/n/untitled-1_3_6.jpg,,/u/n/untitled-1_3_6.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a9218e-min.jpg,/_/m/_m4a9218e-min.jpg,/_/m/_m4a9223e-min.jpg,/_/m/_m4a9226e-min_1.jpg,/_/m/_m4a9229e-min_1.jpg,/_/m/_m4a9255e-min.jpg,/u/n/untitled-1_3_6.jpg",",,,,,,,,,,,",/u/n/untitled-1_3_6.jpg,,,,,,,,,,
EG003,,Default,simple,"Garment,Default Category,Default Category/Shop,Default Category/Shop/Garment,Garment",base,Embalish Patch Grey Denim Jacket,abstract arrangement of stone and sequence in grey touch,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",14549,14549,,,embalish-patch-grey-denim-jacket,,,,/u/n/untitled-1_3_7.jpg,,/u/n/untitled-1_3_7.jpg,,/u/n/untitled-1_3_7.jpg,,/u/n/untitled-1_3_7.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a9164-2e-min.jpg,/_/m/_m4a9164-2e-min.jpg,/_/m/_m4a9169e-min_1.jpg,/_/m/_m4a9181e-min.jpg,/_/m/_m4a9202e-min_1.jpg,/u/n/untitled-1_3_7.jpg",",,,,,,,,,",/u/n/untitled-1_3_7.jpg,,,,,,,,,,
EG004,,Default,simple,"Garment,Bag,Default Category,Default Category/Shop,Default Category/Shop/Garment,Garment",base,Rose Gold Embalish Jacket,"Rose gold finish metal embalishment. 
",<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",19999,19999,,,brown-leather-bag,,,,/u/n/untitled-1_3_8.jpg,,/u/n/untitled-1_3_8.jpg,,/u/n/untitled-1_3_8.jpg,,/u/n/untitled-1_3_8.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a9329ee-min.jpg,/_/m/_m4a9329ee-min.jpg,/_/m/_m4a9332ee-min.jpg,/_/m/_m4a9354ee-min_1.jpg,/_/m/_m4a9384ee-min.jpg,/_/m/_m4a9371e-min.jpg,/u/n/untitled-1_3_8.jpg",",,,,,,,,,,,",/u/n/untitled-1_3_8.jpg,,,,,,,,,,
EG005,,Default,simple,"Garment,Default Category,Default Category/Shop,Default Category/Shop/Garment,Garment",base,Embroided Bodysuit with Green Coat Dress,Green overcoat with heavy 3d embalish bodysuit and belt,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",17499,17499,,,embroided-bodysuit-with-green-coat-dress,,,,/u/n/untitled-1_3_9.jpg,,/u/n/untitled-1_3_9.jpg,,/u/n/untitled-1_3_9.jpg,,/u/n/untitled-1_3_9.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a9111e-min.jpg,/_/m/_m4a9111e-min.jpg,/_/m/_m4a9117e-min.jpg,/_/m/_m4a9122e-min.jpg,/_/m/_m4a9127e-min.jpg,/u/n/untitled-1_3_9.jpg",",,,,,,,,,",/u/n/untitled-1_3_9.jpg,,,,,,,,,,
EG006,,Default,simple,"Garment,Default Category,Default Category/Shop,Default Category/Shop/Garment,Garment",base,Burgundy Pearl Strips Dress,Burgundy pearl and crystal stone jacket,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",19599,19599,,,burgundy-pearl-strips-dress,,,,/u/n/untitled-1_3_10.jpg,,/u/n/untitled-1_3_10.jpg,,/u/n/untitled-1_3_10.jpg,,/u/n/untitled-1_3_10.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a9454e-min.jpg,/_/m/_m4a9454e-min.jpg,/_/m/_m4a9478e-min.jpg,/_/m/_m4a9489e-min.jpg,/u/n/untitled-1_3_10.jpg",",,,,,,,",/u/n/untitled-1_3_10.jpg,,,,,,,,,,
EG007,,Default,simple,"Garment,Default Category,Default Category/Shop,Default Category/Shop/Garment,Garment",base,Brown Dress With Embroided Belt,plain brown short dress with heavy embalish belt,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",11499,11499,8/30/2019,,brown-dress-with-embroided-belt,,,,/u/n/untitled-1_3_11.jpg,,/u/n/untitled-1_3_11.jpg,,/u/n/untitled-1_3_11.jpg,,/u/n/untitled-1_3_11.jpg,,"7/24/19, 4:41 PM","8/30/19, 1:03 PM",,,Block after Info Column,,,,No,,,,,,,Use config,India,"brk_page_type=""Type 1"",cost=""11499.0000"",rg_featured=""Yes""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/_/m/_m4a9521e-min.jpg,/_/m/_m4a9523e-min.jpg,/_/m/_m4a9528e-min_1.jpg,/_/m/_m4a9529e-min.jpg,/_/m/_m4a9596e-min_1.jpg,/u/n/untitled-1_3_11.jpg",",,,,,,,,,,",/u/n/untitled-1_3_11.jpg,,,,,,,,,,
EG008,,Default,simple,"Garment,Default Category,Default Category/Shop,Default Category/Shop/Garment,Garment",base,Rose Gold Belt Skirt,black skirt with 3 rose gold embalish belt,<ul><li></li><li></li></ul>,0,1,taxable,"Catalog, Search",10499,10499,,,rose-gold-belt-skirt,,,,/u/n/untitled-1_3_12.jpg,,/u/n/untitled-1_3_12.jpg,,/u/n/untitled-1_3_12.jpg,,/u/n/untitled-1_3_12.jpg,,"7/24/19, 4:41 PM","8/29/19, 6:39 PM",,,Block after Info Column,,,,No,,,,,,,Use config,,"brk_page_type=""Type 1"",rg_featured=""No""",10,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,"/i/m/img_1055e-min.jpg,/i/m/img_1055e-min.jpg,/i/m/img_1062e-min.jpg,/i/m/img_1075e-min.jpg,/i/m/img_1084e-min.jpg,/u/n/untitled-1_3_12.jpg",",,,,,,,,,",/u/n/untitled-1_3_12.jpg,,,,,,,,,,
